file,log10SW,SMILES,tb,tf,vc,hf,gf,hfus,hvap,cpg,tc,pc,dvisc,mcvol,logp,Joback,-CH3,-CH2-,>CH-,>C<,=CH2,=CH-,=C<,=C=,#CH,#C-,-CH2- (ring),>CH- (ring),>C< (ring),=CH- (ring),=C< (ring),-F,-Cl,-Br,-I,-OH (alcohol),-OH (phenol),-O- (nonring),-O- (ring),>C=O (nonring),>C=O (ring),O=CH- (aldehyde),-COOH (acid),-COO- (ester),=O,-NH2,>NH,>NH (ring),>N-,-N=,-N= (ring),=NH,-CN,-NO2,-SH,-S-,-S- (ring),MinAbsPartialCharge,NumRadicalElectrons,HeavyAtomMolWt,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinPartialCharge,ExactMolWt,MolWt,NumValenceElectrons,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
train.smi,-2.3,BrC1CCCCC1,422.39,224.56,0.3665,-86.52,38.41,8.416,35.814,176.74834587999374,648.6758766795577,4328.254847645429,0.0003895702426466037,78.39000000000001,2.7140000000000013,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014537918749518434,0.0,151.96999999999997,3.5881944444444445,0.08906897850995275,3.5881944444444445,-0.08906897850995275,162.004412452,163.058,42.0,0.84837962962962954,0.84837962962962954,0.014537918749518434,2.1229179499593664,46.14170945007629,5.1128841751223639,4.49084864813159,6.0768451872462945,3.393846850117352,3.0347144711637184,3.9503899999554077,2.2352922754884434,3.530253027038806,1.5347144711637184,2.4503899999554077,1.0527678817457606,1.7002482575209417,0.48,47.197252572972261,5.613689839572192,2.706103595585618,1.8085866856532578,53.42567805192473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.192408766727375,12.841643245852019,4.827174070296812,0.0,0.0,15.929943897949348,0.0,0.0,0.0,36.931282184926864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,4.827174070296812,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8271740702968122,32.104108114630051,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9951388888888895,1.0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,2.7140000000000013,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-1.71,FC(F)(F)C(Cl)Br,342.89,191.21,0.2955,-676.38,-615.6799999999998,8.720999999999998,26.731,112.10335564862996,523.5273870369311,4528.583513420003,,71.94000000000001,2.5084999999999997,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16838743541161363,0.0,196.373,10.999421296296298,0.41411961926254487,10.999421296296298,-0.16838743541161363,195.890224472,197.381,44.0,-4.3179012345679011,1.9166666666666672,0.41411961926254487,3.5411969650799016,58.44547197387445,6.0773502691896262,2.967172634235762,5.309098119368921,2.9433756729740641,1.2920576245806383,2.6441689338443126,0.8423090497599275,2.721600380221818,0.24743582965269678,1.014010887336188,0.0,0.0,0.5599999999999999,17.086166327180322,7.5600000000000005,2.2188995290698688,3.1697560975609753,51.7716131835279,0.0,0.0,4.286355892341143,0.0,0.0,6.176298517443475,0.0,0.0,13.171245143024459,11.600939890232516,15.929943897949348,0.0,0.0,0.0,13.171245143024459,27.530883788181864,0.0,0.0,0.0,10.462654409784617,0.0,0.0,0.0,0.0,0.0,13.171245143024459,0.0,27.530883788181864,10.462654409784617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.462654409784617,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.530883788181864,0.0,0.0,4.5455246913580245,0.0,0.0,0.0,0.0,0.0,0.0,31.081597222222225,-4.3179012345679011,1.0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2.5084999999999997,24.622999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-3.12,FC(F)(Cl)C(F)(F)Cl,310.64,179.34,0.2955,-918.03,-831.4600000000002,6.822,22.956000000000003,113.78921664382028,475.10634832869135,3782.32564613469,,70.60000000000002,2.6496,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17946189757442443,0.0,170.92000000000002,11.112654320987655,0.3983173063681832,11.112654320987655,-0.17946189757442443,169.93131824,170.92000000000002,50.0,-4.6581790123456788,3.793981481481481,0.3983173063681832,4.0203915431767987,67.01955000865388,7.0,3.2677868380553634,4.779644730092272,3.25,1.3838934190276817,2.139822365046136,0.9955181380852693,1.9449111825230678,0.32142857142857134,0.8928571428571428,0.0,0.0,0.29999999999999993,21.306058833871731,8.300000000000002,1.91511005353956,2.0460978147762754,52.37286720769444,0.0,0.0,0.0,0.0,0.0,10.763421980277812,0.0,0.0,17.56166019069928,0.0,0.0,23.20187978046503,0.0,0.0,17.56166019069928,23.20187978046503,0.0,0.0,0.0,10.763421980277812,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,23.20187978046503,10.763421980277812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.763421980277812,17.561660190699278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.201879780465031,0.0,0.0,7.5879629629629619,0.0,0.0,0.0,0.0,0.0,0.0,44.450617283950621,-9.3163580246913575,1.0,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.6496,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-4.59,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,557.46,323.08000000000004,0.5935,-308.98999999999995,-86.04000000000002,33.668,54.144000000000005,301.54323411042384,799.9339228692995,2561.097542985461,0.0005520200480418317,145.07999999999996,3.644400000000001,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06926690850591896,0.0,284.784,5.8811728395061724,0.11966378726349973,5.8811728395061724,-0.11966378726349973,287.860066272,290.832,72.0,-0.43672839506172867,0.43672839506172845,0.06926690850591896,2.7602520756252087,103.58797503894242,9.4641016151377553,5.731888453193117,10.267462129303846,5.4641016151377544,3.3093073414159555,5.927922024247863,2.6665584304161616,5.690274214489981,1.8252525133249233,5.85670992092715,1.0538100299071849,3.3813730494128427,1.74,416.31436479715092,11.812780203784571,4.506208943212113,2.0438996745290456,101.3777278075734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,0.0,0.0,32.26252720923436,0.0,69.60563934139509,0.0,0.0,0.0,32.26252720923436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,32.26252720923436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.262527209234356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,35.287037037037031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6203703703703711,1.0,12,0,0,1,0,1,0,0,0,0,0,6,0,1,0,1,1,3.644400000000001,57.84600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-3.99,CCCCCCCCl,396.99,198.57,0.4765,-203.54999999999995,-3.8700000000000045,18.083000000000002,35.561,223.22584995552197,568.6509312072606,2693.0013473085746,0.00028680977234158496,89.47999999999999,3.1956000000000016,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02229557434146046,0.0,119.52999999999999,5.4804561917359536,0.12671696964453744,5.4804561917359536,-0.12671696964453744,134.08622816,134.65,50.0,0.83701814058956925,0.83701814058956925,0.02229557434146046,2.5300604568835201,29.368065554250645,6.2426406871192857,5.6206051601285125,6.376534106146967,3.9142135623730949,3.4743680230989717,4.00889050692382,2.1031957988777084,2.481160271886935,1.2371840115494857,1.50444525346191,0.6980445088455802,0.8870267453501939,0.29,61.499612265106904,8.289999999999997,7.289999999999996,6.289999999999997,57.23216994109087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,32.60702369139466,6.4208216229260096,5.880003444970339,0.0,0.0,11.600939890232516,0.0,0.0,0.0,39.02784531432067,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8800034449703391,32.104108114630051,0.0,0.0,6.9237371996906241,11.600939890232516,0.0,5.4804561917359536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6306549193751572,1.0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.1956000000000016,39.479000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
train.smi,-4.81,CCCCCCCI,452.70000000000005,226.71,0.5155,-110.94000000000001,66.17999999999999,18.292,40.549,249.19241851649605,650.8396701543977,2735.421298646733,0.00033831627859948627,103.06,3.3918000000000026,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047281153238877056,0.0,210.981,2.4391891723356012,0.08637591717087188,2.4391891723356012,-0.08637591717087188,226.02184848,226.101,50.0,1.3347959183673468,1.3347959183673468,-0.00047281153238877056,2.5300604568835201,29.368065554250645,6.2426406871192857,5.6206051601285125,7.778103451304835,3.9142135623730949,3.4743680230989717,4.999949695188137,2.1031957988777084,3.181944944465869,1.2371840115494857,1.9999748475940684,0.6980445088455802,1.2374190816396606,0.73,61.499612265106904,8.73,7.730000000000001,6.730000000000001,66.19074183525284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.197894318462716,10.84837402522042,0.0,0.0,0.0,22.590870627068057,0.0,0.0,0.0,39.02784531432067,4.42755240229441,0.0,0.0,0.0,0.0,0.0,0.0,22.590870627068057,4.42755240229441,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.531660516924461,0.0,0.0,29.514607826758681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3347959183673468,9.3460149092970521,1.0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.3918000000000026,47.64600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
train.smi,-1.64,C=C(Cl)Cl,316.58,156.42000000000002,0.2275,-0.44999999999998863,21.389999999999993,6.740000000000001,28.226,69.91185915780713,506.9140657524771,4842.687711050383,,54.919999999999995,1.9352,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07155530834151903,0.0,94.928,4.8456790123456788,0.09918403887268369,4.8456790123456788,-0.07155530834151903,95.953355424,96.944,24.0,0.1111111111111116,0.1111111111111116,0.09918403887268369,2.8030394876740514,27.019550008653873,3.5773502691896257,1.9630357272050019,3.474893619241911,1.7320508075688772,0.7315178636025009,1.4874468096209554,0.3386898133409958,1.444640868594416,0.0,0.0,0.0,0.0,0.31999999999999995,3.2451124978365313,4.320000000000001,1.621204819277109,39.476250000000036,35.02112256380525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78081546406353,0.0,0.0,4.491468174157927,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,11.070403857756425,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,11.070403857756425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4914681741579274,0.0,0.0,0.0,0.0,0.0,6.5789356835984973,23.201879780465031,0.0,9.6913580246913575,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111116,3.0864197530864197,0.0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.9352,20.845999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-1.3,ClC=CCl,324.18,167.06,0.2255,1.1300000000000097,22.32,9.531999999999998,28.774,67.01848538297328,517.0567809944104,4876.564401860115,0.00026708094752189265,54.919999999999995,1.9352,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015563325630700094,0.0,94.928,4.8734567901234565,0.0920041756293025,4.8734567901234565,-0.0920041756293025,95.953355424,96.94400000000002,24.0,1.2376543209876545,1.2376543209876545,0.015563325630700094,2.5491933384829668,19.219280948873624,3.4142135623730949,1.910629484397706,3.4224873764346153,1.9142135623730949,0.7697691138053182,1.6426406747492877,0.25197631533948484,0.7559289460184546,0.047619047619047616,0.42857142857142866,0.0,0.0,0.31999999999999995,6.8547529722733449,4.320000000000001,3.320000000000001,2.320000000000002,35.02112256380526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,11.070403857756427,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,11.070403857756427,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,11.070403857756427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.070403857756427,0.0,0.0,0.0,23.201879780465031,0.0,9.7469135802469129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475308641975309,0.0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.9352,20.845999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-3.22,IC=CI,435.6,223.34,0.3035,186.35000000000002,162.42000000000002,9.95,38.75,86.01287763623678,702.0499859590004,5087.494734442948,0.00041904887998546095,82.08000000000001,2.3276000000000003,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017300436351962295,0.0,277.83,2.1633333333333336,0.05249839541215316,2.1633333333333336,-0.05249839541215316,279.824596064,279.846,24.0,1.9566666666666666,1.9566666666666666,-0.017300436351962295,2.5491933384829668,19.219280948873624,3.4142135623730949,1.910629484397706,6.22562606675035,1.9142135623730949,0.7697691138053182,3.261033552178933,0.25197631533948484,1.6903085094570334,0.047619047619047616,2.142857142857143,0.0,0.0,1.2,6.8547529722733449,5.200000000000001,4.2,3.2,52.938266352129176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.181741254136114,8.165501772404564,0.0,0.0,0.0,45.181741254136114,0.0,0.0,0.0,0.0,0.0,8.165501772404564,0.0,0.0,0.0,0.0,0.0,45.181741254136114,0.0,0.0,0.0,0.0,8.165501772404564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1655017724045642,45.181741254136114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9133333333333331,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.3276000000000003,37.18000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-1.96,ClC=C(Cl)Cl,361.49,183.02,0.2755,-24.399999999999977,1.8399999999999963,12.419,33.239000000000004,84.33371074658626,569.2851921959187,4665.7111290274415,,69.31,2.5017000000000005,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903590844896965,0.0,130.381,4.9567901234567895,0.1176031867403948,4.9567901234567895,-0.0903590844896965,129.914383072,131.389,30.0,0.08950617283950657,0.08950617283950657,0.1176031867403948,3.1431973062780685,42.854752972273346,4.2844570503761732,2.2112436882173077,4.479030526272671,2.2700556100296621,0.8848574978400325,2.077222224330472,0.39875540678256,1.6248376489191085,0.08247860988423225,0.7423074889580903,0.0,0.0,0.6099999999999999,9.6514844544032297,5.609999999999999,2.826919739696312,4.6099999999999985,45.324388790686925,0.0,4.491468174157927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,5.535201928878213,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,10.02667010303614,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,10.02667010303614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4914681741579274,0.0,5.5352019288782133,0.0,0.0,0.0,0.0,34.802819670697545,0.0,14.824074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.08950617283950657,1.0864197530864199,0.0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.5017000000000005,25.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-2.54,ClC(Cl)=C(Cl)Cl,398.8,198.98000000000002,0.3255,-49.92999999999999,-18.640000000000008,15.306,37.704,100.86267513669117,620.3780435703261,4468.243301209643,,83.7,3.0682,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06822089663600672,0.0,165.834,4.9938271604938267,0.13644179327201345,4.9938271604938267,-0.06822089663600672,163.87541072,165.834,36.0,-0.098765432098764983,0.09876543209876476,0.13644179327201345,3.675948764555208,55.617270614347476,5.1547005383792515,2.511857892036909,5.535573676110727,2.6427344100918364,1.0059289460184544,2.5177868380553634,0.5208216158663701,2.4196077047419675,0.14285714285714282,1.2857142857142858,0.0,0.0,0.8999999999999999,13.609640474436812,6.900000000000001,2.975404326822096,3.104081632653062,55.6276550175686,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9829363483158549,0.0,0.0,0.0,0.0,0.0,0.0,46.403759560930062,0.0,19.975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,-0.19753086419752974,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0682,30.438000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train.smi,-1.36,C=CCCl,302.15,151.73,0.2335,4.440000000000012,50.290000000000006,6.4430000000000005,25.987000000000002,78.05807218183827,477.442527391596,4438.52443918134,0.00023604775116138073,50.32,1.4112,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040106491218081464,0.0,71.486,5.0679012345679002,0.12221964766558473,5.0679012345679002,-0.12221964766558473,76.00797784,76.526,24.0,0.55555555555555569,0.55555555555555569,0.040106491218081464,2.2968352619191394,17.24511249783653,3.4142135623730949,2.369528304571948,3.1254572505904026,1.9142135623730949,1.0837578228401503,1.6182803066649991,0.44297848455690475,0.7515851844810886,0.10910894511799618,0.32732683535398854,0.0,0.0,0.02999999999999997,6.8547529722733449,4.030000000000002,3.0300000000000016,2.0300000000000016,31.082798451320183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.179875573831012,6.076020106833881,0.0,5.880003444970339,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,5.880003444970339,12.654955790432378,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8800034449703391,0.0,0.0,6.0760201068338811,0.0,6.5789356835984973,11.600939890232516,0.0,5.0679012345679002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5432098765432096,0.3333333333333333,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.4112,20.916999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
